subscription_id,industry,country,plan_tier,account_id,a_seats,seats,mrr_amount,is_trial,churn_flag,total_usage_count,total_usage_duration_secs,price_shock_pct,price_post
S-1d69ca,FinTech,US,Basic,A-cea1f0,8,30,570.0,False,False,21,6752,0.0,570.0
S-1d7003,HealthTech,US,Enterprise,A-a33200,29,29,5771.0,False,False,26,6198,-0.1,5193.900000000001
S-1da72c,Cybersecurity,US,Basic,A-4bfa33,8,20,380.0,False,False,95,23238,0.0,380.0
S-1db3e6,DevTools,DE,Basic,A-c608c8,3,5,95.0,False,False,45,12115,-0.1,85.5
S-1dbbc2,FinTech,AU,Basic,A-42b791,3,20,380.0,False,False,17,1354,0.1,418.00000000000006
S-1dceca,FinTech,US,Basic,A-f92792,1,15,285.0,False,False,55,15900,-0.05,270.75
S-1dd0ad,EdTech,US,Basic,A-ac85cd,53,53,1007.0,False,False,42,14355,-0.05,956.65
S-1dfdd0,HealthTech,US,Basic,A-712426,9,13,247.0,False,False,50,7813,-0.05,234.64999999999998
S-1e1853,FinTech,AU,Enterprise,A-089363,2,26,5174.0,False,True,44,22500,0.0,5174.0
S-1e349b,EdTech,US,Basic,A-2e4581,9,102,1938.0,False,False,66,23501,0.1,2131.8
S-1e3a06,EdTech,US,Enterprise,A-2b9d3e,1,2,398.0,False,False,59,17000,-0.1,358.2
S-1e5fd7,HealthTech,US,Basic,A-ac9111,21,21,399.0,False,False,61,22855,0.05,418.95000000000005
S-1e8c9e,Cybersecurity,UK,Pro,A-c37cab,13,13,637.0,False,False,50,9327,-0.1,573.3000000000001
S-1eb467,HealthTech,US,Enterprise,A-94f8c9,13,13,2587.0,False,False,75,27184,0.05,2716.35
S-1f2b1a,DevTools,US,Pro,A-544d0a,2,6,294.0,False,False,111,31767,-0.1,264.6
S-1f4c01,HealthTech,US,Pro,A-c42f1f,8,12,588.0,False,False,45,8527,0.1,646.8000000000001
S-1f93cd,EdTech,IN,Basic,A-30b4ca,86,86,1634.0,False,False,19,8456,0.05,1715.7
S-1f9da0,HealthTech,IN,Basic,A-977ca0,6,11,209.0,False,False,85,20079,0.0,209.0
S-1fabe5,FinTech,DE,Basic,A-0baac2,14,19,361.0,False,False,19,10011,-0.1,324.90000000000003
S-1fddda,DevTools,US,Enterprise,A-51ec1b,7,18,3582.0,False,False,69,25902,-0.1,3223.8
S-1ff580,DevTools,US,Enterprise,A-6965e1,13,13,2587.0,False,False,45,12335,0.05,2716.35
S-1ffdd8,EdTech,US,Basic,A-ef84cf,8,8,152.0,False,False,69,17554,0.0,152.0
S-200752,DevTools,US,Pro,A-4d1e75,20,20,980.0,False,False,6,2172,0.0,980.0
S-202695,DevTools,US,Basic,A-d535f6,12,12,228.0,False,False,66,27178,0.1,250.8
S-204d42,Cybersecurity,UK,Pro,A-5b4ebb,21,21,1029.0,False,False,84,21149,0.0,1029.0
S-206227,FinTech,US,Enterprise,A-4e960a,12,12,2388.0,False,False,91,33815,0.0,2388.0
S-20812a,DevTools,CA,Pro,A-5a3eb9,18,69,3381.0,False,False,22,4405,0.0,3381.0
S-208e33,HealthTech,IN,Basic,A-b20d99,20,20,380.0,False,False,28,4834,-0.05,361.0
S-20a297,HealthTech,US,Basic,A-34ea2f,8,8,152.0,False,False,41,14329,0.1,167.20000000000002
S-20f1bd,Cybersecurity,US,Pro,A-bb2f49,8,16,784.0,False,False,32,7521,-0.1,705.6
S-2126cd,HealthTech,US,Pro,A-f45426,9,9,441.0,False,False,41,10589,0.05,463.05
S-212fc4,DevTools,DE,Enterprise,A-c608c8,3,6,1194.0,False,False,43,15947,-0.1,1074.6000000000001
S-21393c,HealthTech,US,Enterprise,A-65a46c,1,9,1791.0,False,False,76,18878,0.1,1970.1000000000001
S-214edb,FinTech,US,Basic,A-558c72,12,77,1463.0,False,False,30,13243,0.05,1536.15
S-215e9c,DevTools,US,Pro,A-6965e1,13,18,882.0,False,False,27,12540,0.1,970.2
S-2176da,DevTools,US,Enterprise,A-cbd1a3,6,18,3582.0,False,False,38,13067,0.0,3582.0
S-2196c4,DevTools,UK,Basic,A-425e76,8,8,152.0,False,False,30,6102,0.05,159.6
S-21bd25,EdTech,US,Pro,A-7f8241,34,34,1666.0,False,False,49,19370,0.0,1666.0
S-21d0ab,HealthTech,US,Basic,A-a1b80b,16,22,418.0,False,False,30,14595,-0.1,376.2
S-21e372,FinTech,US,Basic,A-4e960a,12,12,228.0,False,False,27,3731,-0.1,205.20000000000002
S-21eeea,EdTech,US,Pro,A-2b9d3e,1,29,1421.0,False,False,57,16263,0.05,1492.05
S-2214c6,DevTools,UK,Pro,A-3c1a3f,1,82,4018.0,False,False,22,7581,0.05,4218.900000000001
S-2223bf,EdTech,FR,Pro,A-5a215a,87,87,4263.0,False,True,42,17287,0.1,4689.3
S-223221,HealthTech,US,Enterprise,A-2bc93d,14,40,7960.0,False,False,68,25277,0.1,8756.0
S-2245c0,FinTech,US,Enterprise,A-6f50ae,19,19,3781.0,False,False,81,22703,0.0,3781.0
S-224bca,FinTech,US,Enterprise,A-3b5cd1,13,18,3582.0,False,False,59,12301,0.05,3761.1000000000004
S-226cf3,EdTech,UK,Pro,A-956988,1,42,2058.0,False,False,70,19216,-0.1,1852.2
S-22778a,HealthTech,AU,Basic,A-328bd0,18,18,342.0,False,False,50,19213,0.1,376.20000000000005
S-22be2c,HealthTech,IN,Enterprise,A-35083d,19,49,9751.0,False,False,38,8282,0.1,10726.1
S-22c66b,FinTech,IN,Basic,A-49b828,6,24,456.0,False,False,31,15146,-0.1,410.40000000000003
S-22cbb3,Cybersecurity,IN,Pro,A-92a3af,25,77,3773.0,False,False,50,14850,0.1,4150.3
S-22eb3c,DevTools,US,Basic,A-0a282f,1,60,1140.0,False,False,64,14775,0.0,1140.0
S-22f096,EdTech,US,Enterprise,A-c58f49,70,70,13930.0,False,False,85,16168,0.05,14626.5
S-23281c,FinTech,UK,Basic,A-69fad4,6,15,285.0,False,False,93,31791,-0.1,256.5
S-233c23,FinTech,US,Pro,A-39b19f,1,54,2646.0,False,False,61,22601,0.05,2778.3
S-234115,DevTools,AU,Basic,A-bd4513,50,50,950.0,False,False,8,2760,0.1,1045.0
S-235670,FinTech,US,Enterprise,A-3a7284,31,33,6567.0,False,False,32,4428,0.1,7223.700000000001
S-239a39,EdTech,IN,Pro,A-30b4ca,86,86,4214.0,False,False,51,14092,-0.1,3792.6
S-23ae3c,HealthTech,US,Enterprise,A-186a44,20,24,4776.0,False,False,47,14095,0.0,4776.0
S-23dcff,DevTools,US,Enterprise,A-aa9511,23,54,10746.0,False,False,52,17932,-0.05,10208.699999999999
S-240a09,EdTech,IN,Pro,A-5c9849,19,19,931.0,False,False,76,24734,-0.1,837.9
S-2416eb,DevTools,US,Basic,A-cd458b,10,10,190.0,False,False,98,30058,-0.05,180.5
S-24323f,DevTools,US,Pro,A-cb6cc6,13,13,637.0,False,False,52,17267,-0.05,605.15
S-244df8,HealthTech,US,Basic,A-94d3da,41,41,779.0,False,False,27,12108,0.0,779.0
S-24631a,DevTools,US,Basic,A-4d1e75,20,20,380.0,False,False,51,21798,-0.05,361.0
S-246942,DevTools,US,Enterprise,A-0b0d6d,3,45,8955.0,False,False,33,8210,-0.05,8507.25
S-246f9c,DevTools,US,Pro,A-544d0a,2,6,294.0,False,False,41,11991,0.0,294.0
S-24ae40,HealthTech,AU,Basic,A-328bd0,18,18,342.0,False,True,53,11358,-0.05,324.9
S-24ecbf,FinTech,US,Enterprise,A-92a333,9,9,1791.0,False,False,72,8493,-0.05,1701.4499999999998
S-2557d9,EdTech,US,Enterprise,A-692f18,5,10,1990.0,False,False,40,16926,-0.05,1890.5
S-255846,HealthTech,US,Enterprise,A-9a532a,11,33,6567.0,False,False,20,8826,-0.1,5910.3
S-2573e4,EdTech,US,Basic,A-7f8241,34,60,1140.0,False,False,36,12646,-0.1,1026.0
S-25ee09,HealthTech,US,Enterprise,A-94f8c9,13,13,2587.0,False,False,39,10250,-0.1,2328.3
S-25f647,DevTools,UK,Basic,A-425e76,8,37,703.0,False,False,29,13581,0.0,703.0
S-261a8d,FinTech,US,Pro,A-b2225d,47,47,2303.0,False,False,50,15354,0.1,2533.3
S-266ada,HealthTech,DE,Pro,A-794a0b,23,23,1127.0,False,False,28,13038,-0.05,1070.6499999999999
S-269b4a,DevTools,US,Enterprise,A-5b1bcd,73,73,14527.0,False,False,33,10774,-0.05,13800.65
S-26a630,FinTech,UK,Enterprise,A-5247b3,16,16,3184.0,False,False,25,6983,0.0,3184.0
S-26bf58,HealthTech,US,Pro,A-65a46c,1,37,1813.0,False,False,26,11103,-0.05,1722.35
S-26dbbf,Cybersecurity,US,Pro,A-432483,4,19,931.0,False,False,30,11922,-0.1,837.9
S-26e8f0,FinTech,IN,Enterprise,A-d40bf7,59,59,11741.0,False,False,43,9459,0.1,12915.1
S-270a4e,DevTools,US,Basic,A-6c093d,7,7,133.0,False,False,63,27399,0.05,139.65
S-27514e,HealthTech,US,Basic,A-3f9cc0,22,22,418.0,False,False,6,156,-0.05,397.09999999999997
S-275d57,Cybersecurity,CA,Basic,A-b3fe05,8,15,285.0,False,False,66,21950,-0.1,256.5
S-276d44,HealthTech,US,Pro,A-87aa7b,24,24,1176.0,False,False,88,25755,0.05,1234.8
S-277111,EdTech,AU,Pro,A-625d0b,9,9,441.0,False,False,36,6494,0.1,485.1
S-27c00d,FinTech,CA,Basic,A-a6d261,9,48,912.0,False,False,52,14553,0.05,957.6
S-27c993,DevTools,UK,Enterprise,A-098560,1,4,796.0,False,False,30,11520,-0.1,716.4
S-27e42e,DevTools,US,Pro,A-600734,29,29,1421.0,False,False,100,22174,0.05,1492.05
S-28332f,DevTools,US,Enterprise,A-ff79f2,8,23,4577.0,False,False,25,7369,0.0,4577.0
S-2852dd,FinTech,CA,Enterprise,A-e51ec7,2,10,1990.0,False,False,41,5707,0.05,2089.5
S-28a2b2,DevTools,US,Enterprise,A-eb7fac,7,7,1393.0,False,False,40,16734,-0.05,1323.35
S-28d64b,EdTech,US,Basic,A-67be94,26,26,494.0,False,False,57,12128,-0.05,469.29999999999995
S-28e7bf,HealthTech,US,Pro,A-5a92e7,4,27,1323.0,False,False,44,17567,0.0,1323.0
S-28eb12,DevTools,US,Pro,A-d535f6,12,12,588.0,False,False,67,20371,-0.1,529.2
S-292c06,FinTech,AU,Pro,A-089363,2,26,1274.0,False,False,35,7855,-0.05,1210.3
S-293a1f,Cybersecurity,US,Pro,A-40de06,28,28,1372.0,False,False,30,6066,0.1,1509.2
S-294d8b,EdTech,US,Enterprise,A-9289f6,1,17,3383.0,False,False,59,18037,-0.05,3213.85
S-295bac,HealthTech,US,Enterprise,A-779e4e,5,58,11542.0,False,False,30,3865,-0.05,10964.9
S-2971ae,HealthTech,US,Enterprise,A-9c18c4,11,11,2189.0,False,False,86,28479,-0.1,1970.1000000000001
S-2991c7,Cybersecurity,US,Pro,A-443b7c,1,38,1862.0,False,False,4,60,0.05,1955.1000000000001
S-29c16b,DevTools,US,Pro,A-afa505,70,70,3430.0,False,True,19,3353,-0.05,3258.5
S-2a312e,EdTech,US,Basic,A-034368,19,26,494.0,False,False,35,8435,0.0,494.0
S-2a6eb3,Cybersecurity,UK,Enterprise,A-80eeb6,22,68,13532.0,False,False,15,8850,0.05,14208.6
S-2a928c,FinTech,US,Basic,A-fa3095,70,70,1330.0,False,False,73,16545,0.1,1463.0000000000002
S-2aa395,FinTech,UK,Basic,A-c45b23,5,5,95.0,False,False,48,15036,-0.1,85.5
S-2aaa9c,HealthTech,UK,Pro,A-4c38bc,36,36,1764.0,False,False,73,31270,0.1,1940.4
S-2aaca3,FinTech,UK,Enterprise,A-751c58,15,26,5174.0,False,False,62,25591,0.05,5432.7
S-2abffe,Cybersecurity,UK,Pro,A-a8b49c,7,9,441.0,False,False,58,18731,0.05,463.05
S-2ae5d8,EdTech,US,Pro,A-c9bb3e,5,5,245.0,False,False,62,24219,0.05,257.25
S-2b2532,FinTech,US,Enterprise,A-410e86,24,24,4776.0,False,False,37,10027,0.1,5253.6
S-2b35cc,FinTech,IN,Pro,A-9f2731,1,13,637.0,False,False,30,7228,0.05,668.85
S-2b550a,Cybersecurity,US,Enterprise,A-c7ffc2,30,30,5970.0,False,False,37,17230,0.1,6567.000000000001
S-2b58a7,HealthTech,UK,Basic,A-7c5768,3,3,57.0,False,False,92,21980,0.05,59.85
S-2b7664,DevTools,US,Basic,A-cb6cc6,13,13,247.0,False,False,37,16256,0.0,247.0
S-2bc860,FinTech,UK,Pro,A-98a59a,56,56,2744.0,False,False,34,8712,0.05,2881.2000000000003
S-2bef13,HealthTech,US,Enterprise,A-c16b88,23,45,8955.0,False,False,32,8349,0.1,9850.5
S-2c1ca6,Cybersecurity,US,Enterprise,A-118f1c,32,32,6368.0,False,False,44,4828,-0.05,6049.599999999999
S-2c4909,FinTech,IN,Basic,A-659280,13,13,247.0,False,False,40,13644,0.05,259.35
S-2c52b6,EdTech,CA,Enterprise,A-016043,4,14,2786.0,False,False,48,12548,-0.05,2646.7
S-2c53ad,Cybersecurity,US,Enterprise,A-c222ab,32,32,6368.0,False,False,66,20925,0.0,6368.0
S-2c5e1c,Cybersecurity,IN,Enterprise,A-4814a3,87,87,17313.0,False,False,40,12841,-0.1,15581.7
S-2c64e6,Cybersecurity,US,Basic,A-118d55,8,15,285.0,False,False,82,24737,0.0,285.0
S-2ccc04,HealthTech,US,Enterprise,A-9a532a,11,11,2189.0,False,False,111,48557,0.05,2298.4500000000003
S-2cec4e,HealthTech,US,Enterprise,A-76fa4d,69,69,13731.0,False,False,74,21431,-0.05,13044.449999999999
S-2d04a6,Cybersecurity,FR,Basic,A-fda07f,7,8,152.0,False,False,44,19286,-0.05,144.4
S-2d51ca,DevTools,UK,Pro,A-96e141,14,32,1568.0,False,False,62,10022,0.1,1724.8000000000002
S-2d5c04,FinTech,US,Enterprise,A-503d5a,4,5,995.0,False,False,58,26302,-0.05,945.25
S-2d62ad,FinTech,UK,Enterprise,A-dcc2f0,15,15,2985.0,False,False,50,15100,0.1,3283.5000000000005
S-2d63e2,FinTech,US,Pro,A-4e960a,12,12,588.0,False,False,30,6298,-0.1,529.2
S-2d807a,Cybersecurity,AU,Enterprise,A-34d880,4,53,10547.0,False,False,61,25290,0.05,11074.35
S-2daa17,EdTech,US,Enterprise,A-c62e55,1,15,2985.0,False,False,31,5993,0.1,3283.5000000000005
S-2dad6b,Cybersecurity,US,Basic,A-104f1a,24,34,646.0,False,False,31,13978,-0.1,581.4
S-2dc99d,HealthTech,US,Basic,A-cc102e,13,22,418.0,False,False,36,10658,-0.05,397.09999999999997
S-2ddb46,HealthTech,UK,Pro,A-4c38bc,36,36,1764.0,False,False,90,27426,-0.05,1675.8
S-2ded06,DevTools,US,Basic,A-ff79f2,8,31,589.0,False,False,70,23866,-0.1,530.1
S-2e2d6c,DevTools,AU,Enterprise,A-f6b2fb,23,24,4776.0,False,False,20,5080,-0.05,4537.2
S-2e4018,EdTech,US,Enterprise,A-7f8241,34,34,6766.0,False,False,13,3770,-0.1,6089.400000000001
S-2e78ce,FinTech,US,Basic,A-84ebe4,18,18,342.0,False,True,22,5544,0.1,376.20000000000005
S-2e965d,HealthTech,AU,Pro,A-00cac8,8,8,392.0,False,False,79,16484,0.1,431.20000000000005
S-2eb247,Cybersecurity,AU,Enterprise,A-8145a0,2,25,4975.0,False,True,32,6593,-0.1,4477.5
S-2ebd06,DevTools,US,Pro,A-32728c,20,20,980.0,False,False,69,20930,0.1,1078.0
S-2ec763,EdTech,US,Pro,A-068fc6,35,35,1715.0,False,False,98,38613,0.1,1886.5000000000002
S-2ecaea,FinTech,IN,Enterprise,A-756192,19,25,4975.0,False,False,80,20142,0.1,5472.5
S-2ee7ec,EdTech,IN,Basic,A-c16101,7,12,228.0,False,False,82,29889,0.0,228.0
S-2f0815,DevTools,FR,Pro,A-22d9d2,8,8,392.0,False,False,29,3776,0.05,411.6
S-2f2ba3,HealthTech,US,Enterprise,A-50f3f7,31,31,6169.0,False,False,52,18899,-0.05,5860.549999999999
S-2f7250,FinTech,IN,Pro,A-3ce5b8,8,36,1764.0,False,False,64,15717,0.0,1764.0
S-2f729b,HealthTech,IN,Pro,A-3be56b,3,35,1715.0,False,True,19,7274,0.1,1886.5000000000002
S-2fc8fa,HealthTech,US,Pro,A-65a46c,1,13,637.0,False,False,44,16529,-0.1,573.3000000000001
S-2fed82,Cybersecurity,UK,Basic,A-5b4ebb,21,21,399.0,False,False,37,16854,0.1,438.90000000000003
S-2ff0ab,DevTools,US,Basic,A-712f1c,17,17,323.0,False,False,16,4954,0.05,339.15000000000003
S-2ff628,Cybersecurity,US,Basic,A-118d55,8,8,152.0,False,False,88,25599,0.1,167.20000000000002
S-302119,FinTech,UK,Enterprise,A-e1462e,15,15,2985.0,False,False,26,7593,-0.1,2686.5
S-303f63,FinTech,US,Basic,A-ba6516,27,27,513.0,False,False,59,16082,0.05,538.65
S-304196,DevTools,US,Basic,A-bcf664,5,6,114.0,False,False,59,22523,0.1,125.4
S-307a21,HealthTech,DE,Basic,A-940b8b,1,56,1064.0,False,False,20,6048,0.05,1117.2
S-307e49,HealthTech,UK,Pro,A-4c38bc,36,36,1764.0,False,False,25,8475,-0.05,1675.8
S-30c045,DevTools,US,Pro,A-eb7fac,7,92,4508.0,False,False,62,21746,-0.05,4282.599999999999
S-30e0c1,HealthTech,IN,Pro,A-977ca0,6,35,1715.0,False,False,32,14984,0.1,1886.5000000000002
S-30fa6f,DevTools,US,Pro,A-e1b9cd,40,40,1960.0,False,True,18,3564,0.05,2058.0
S-31090f,HealthTech,AU,Basic,A-328bd0,18,18,342.0,False,False,13,2137,-0.1,307.8
S-310ae0,DevTools,IN,Enterprise,A-58b9ff,2,2,398.0,False,True,34,12444,0.1,437.8
S-3112d0,HealthTech,US,Basic,A-68f37c,4,94,1786.0,False,False,10,1710,-0.05,1696.6999999999998
S-3128b4,EdTech,IN,Enterprise,A-30b4ca,86,86,17114.0,False,False,41,7840,-0.05,16258.3
S-317bed,Cybersecurity,UK,Basic,A-53f4e3,13,18,342.0,False,False,32,10440,0.1,376.20000000000005
S-3199cf,EdTech,US,Pro,A-068fc6,35,35,1715.0,False,False,72,27967,0.05,1800.75
S-31ac79,Cybersecurity,US,Basic,A-f19b24,29,29,551.0,False,False,63,21870,-0.05,523.4499999999999
S-31afc4,FinTech,IN,Pro,A-d40bf7,59,59,2891.0,False,False,52,19015,0.05,3035.55
S-31be9c,HealthTech,US,Basic,A-5f2961,4,55,1045.0,False,False,37,10656,-0.05,992.75
S-31cec4,HealthTech,US,Basic,A-34ea2f,8,8,152.0,False,False,36,7984,-0.05,144.4
S-322a59,Cybersecurity,UK,Pro,A-a8b49c,7,26,1274.0,False,False,15,3033,0.0,1274.0
S-3236ee,DevTools,US,Basic,A-0b0d6d,3,13,247.0,False,False,50,10385,-0.05,234.64999999999998
S-323782,Cybersecurity,FR,Basic,A-7920cc,39,39,741.0,False,False,29,9042,-0.1,666.9
S-326691,HealthTech,US,Basic,A-e40f45,21,21,399.0,False,True,85,27270,0.1,438.90000000000003
S-329803,HealthTech,UK,Basic,A-1f0ac7,24,34,646.0,False,False,50,15969,0.1,710.6
S-329db8,Cybersecurity,US,Pro,A-8b25f2,6,12,588.0,False,False,66,15530,0.05,617.4
S-32ab86,FinTech,US,Pro,A-7c6b6b,6,23,1127.0,False,False,31,12208,-0.05,1070.6499999999999
S-330457,FinTech,US,Pro,A-ad3abd,44,44,2156.0,False,False,32,7548,-0.1,1940.4
S-3311b1,DevTools,US,Pro,A-7cfe77,69,69,3381.0,False,False,36,15378,0.05,3550.05
S-33200e,EdTech,US,Enterprise,A-f5641b,31,31,6169.0,False,False,18,5202,0.0,6169.0
S-33472f,DevTools,IN,Enterprise,A-f03140,27,27,5373.0,False,False,29,7933,0.05,5641.650000000001
S-334ceb,Cybersecurity,IN,Basic,A-bece89,26,26,494.0,False,False,46,5413,0.05,518.7
S-335e1e,DevTools,US,Pro,A-22f2df,3,40,1960.0,False,False,84,29179,-0.05,1862.0
S-33df6f,FinTech,DE,Enterprise,A-0baac2,14,14,2786.0,False,True,36,10060,0.0,2786.0
S-343bab,EdTech,US,Enterprise,A-f1f639,2,5,995.0,False,False,17,4362,0.05,1044.75
S-34512a,EdTech,US,Pro,A-9289f6,1,1,49.0,False,False,52,15103,-0.1,44.1
S-3473af,DevTools,US,Basic,A-d77f4c,4,8,152.0,False,False,65,18667,-0.1,136.8
S-3476e2,DevTools,US,Basic,A-cb6cc6,13,13,247.0,False,False,75,18569,0.1,271.70000000000005
S-34b845,Cybersecurity,US,Pro,A-432483,4,8,392.0,False,False,33,13981,0.0,392.0
S-3503b4,DevTools,IN,Enterprise,A-58b9ff,2,2,398.0,False,False,62,18817,0.0,398.0
S-3503cb,FinTech,US,Basic,A-c43359,38,38,722.0,False,False,79,24601,0.1,794.2
S-35c7c8,HealthTech,US,Basic,A-f51f16,1,4,76.0,False,False,67,21768,0.05,79.8
S-35cf1c,EdTech,IN,Basic,A-1b9609,4,49,931.0,False,False,56,16796,0.0,931.0
S-35ff9e,EdTech,US,Enterprise,A-ffc04f,13,19,3781.0,False,False,41,21084,-0.1,3402.9
S-3632aa,EdTech,US,Enterprise,A-f25509,32,32,6368.0,False,False,27,7549,-0.1,5731.2
S-367d84,HealthTech,US,Pro,A-68f37c,4,11,539.0,False,False,44,10811,-0.05,512.05
S-3684d3,Cybersecurity,FR,Basic,A-7920cc,39,39,741.0,False,False,24,4984,0.0,741.0
S-369495,Cybersecurity,CA,Pro,A-b3fe05,8,8,392.0,False,True,42,18957,0.05,411.6
S-36ad61,FinTech,US,Pro,A-a09355,14,14,686.0,False,False,33,6105,0.1,754.6
S-36b46e,HealthTech,US,Pro,A-202b67,11,11,539.0,False,False,43,15284,0.1,592.9000000000001
S-36d5c9,Cybersecurity,US,Enterprise,A-54ecc2,4,11,2189.0,False,False,86,24459,0.05,2298.4500000000003
S-36ee88,DevTools,UK,Enterprise,A-fabe19,1,31,6169.0,False,False,72,15322,-0.05,5860.549999999999
S-36f26c,EdTech,AU,Basic,A-e36807,6,63,1197.0,False,False,43,20493,0.1,1316.7
S-36f6ec,DevTools,US,Pro,A-ccb686,10,21,1029.0,False,False,34,11945,0.0,1029.0
S-36f84f,FinTech,US,Pro,A-e08cd3,67,67,3283.0,False,False,30,4646,-0.05,3118.85
S-370135,FinTech,AU,Pro,A-e693b6,55,55,2695.0,False,False,49,15920,0.0,2695.0
S-371662,FinTech,AU,Pro,A-bad8c1,7,54,2646.0,False,False,44,16550,-0.1,2381.4
S-373c6e,DevTools,UK,Pro,A-dfbd31,14,14,686.0,False,False,44,14948,-0.05,651.6999999999999
S-374511,FinTech,UK,Enterprise,A-e89151,8,10,1990.0,False,False,77,21156,0.1,2189.0
S-374628,HealthTech,IN,Basic,A-35083d,19,19,361.0,False,False,48,11022,-0.05,342.95
S-375190,DevTools,UK,Pro,A-d4ac0e,18,25,1225.0,False,False,17,6369,-0.05,1163.75
S-377ced,Cybersecurity,US,Enterprise,A-432483,4,60,11940.0,False,False,60,13932,-0.05,11343.0
S-37879d,Cybersecurity,AU,Pro,A-9779ad,40,40,1960.0,False,False,32,9469,-0.05,1862.0
S-37a9e3,DevTools,DE,Enterprise,A-c608c8,3,11,2189.0,False,True,82,33943,0.0,2189.0
S-37d427,DevTools,AU,Basic,A-eb2fdc,31,31,589.0,False,False,48,19458,-0.1,530.1
S-37e3ad,HealthTech,US,Basic,A-b30291,5,5,95.0,False,False,19,5716,0.05,99.75
S-3803ff,Cybersecurity,CA,Enterprise,A-b3fe05,8,50,9950.0,False,False,44,15142,-0.05,9452.5
S-381420,FinTech,AU,Basic,A-42b791,3,27,513.0,False,True,50,15745,0.1,564.3000000000001
S-381917,EdTech,US,Pro,A-474ad4,8,17,833.0,False,False,55,17182,-0.05,791.3499999999999
S-381c99,Cybersecurity,US,Basic,A-e7a1e2,3,3,57.0,False,False,32,10592,0.1,62.7
S-3829dc,DevTools,US,Enterprise,A-1ac5e0,33,33,6567.0,False,False,48,15049,0.0,6567.0
S-389426,Cybersecurity,US,Pro,A-922109,3,3,147.0,False,False,82,22058,0.1,161.70000000000002
S-38a5fb,HealthTech,CA,Enterprise,A-6843f2,21,21,4179.0,False,False,102,23119,0.05,4387.95
S-38ac0c,HealthTech,DE,Enterprise,A-794a0b,23,31,6169.0,False,False,55,13448,-0.1,5552.1
S-38eb77,Cybersecurity,IN,Enterprise,A-417d2f,4,26,5174.0,False,True,39,8353,0.1,5691.400000000001
S-390955,FinTech,UK,Pro,A-98a59a,56,56,2744.0,False,False,38,18055,0.1,3018.4
S-395a98,HealthTech,IN,Basic,A-c7e58b,3,16,304.0,False,False,47,15373,-0.1,273.6
S-396546,FinTech,UK,Enterprise,A-832ec2,4,19,3781.0,False,False,47,16717,0.05,3970.05
S-396a83,Cybersecurity,US,Enterprise,A-1b7577,4,4,796.0,False,False,85,22737,-0.05,756.1999999999999
S-396a84,Cybersecurity,UK,Basic,A-5b4ebb,21,21,399.0,False,True,45,15624,0.1,438.90000000000003
S-398291,EdTech,US,Enterprise,A-acb7f7,32,32,6368.0,False,False,41,8592,-0.1,5731.2
S-39a5a7,FinTech,AU,Basic,A-09316c,70,70,1330.0,False,False,51,11585,0.0,1330.0
S-39a8f1,Cybersecurity,US,Pro,A-52dd88,23,23,1127.0,False,False,44,11904,-0.1,1014.3000000000001
S-39bb68,FinTech,IN,Basic,A-d40bf7,59,59,1121.0,False,False,54,8225,0.0,1121.0
S-39f1ed,FinTech,UK,Pro,A-6dee43,3,3,147.0,False,False,69,30965,0.05,154.35
S-3a1a06,DevTools,US,Enterprise,A-eb7fac,7,14,2786.0,False,False,61,17440,-0.05,2646.7
S-3a28cc,Cybersecurity,UK,Basic,A-80eeb6,22,33,627.0,False,False,45,9880,-0.1,564.3000000000001
S-3a4336,DevTools,DE,Enterprise,A-c1dfe1,26,26,5174.0,False,False,36,9189,0.1,5691.400000000001
S-3a57be,FinTech,US,Pro,A-05f0e5,32,32,1568.0,False,False,93,37559,0.05,1646.4
S-3a694d,EdTech,US,Pro,A-781cc0,12,20,980.0,False,False,30,8762,-0.1,882.0
S-3a6a71,Cybersecurity,US,Basic,A-462d45,11,61,1159.0,False,False,52,13008,0.1,1274.9
S-3ad221,FinTech,US,Basic,A-6f50ae,19,19,361.0,False,False,79,18299,-0.1,324.90000000000003
S-3ad334,FinTech,IN,Enterprise,A-158f4e,61,61,12139.0,False,False,42,11923,0.0,12139.0
S-3ad7c4,DevTools,US,Pro,A-f17767,1,11,539.0,False,True,18,4783,-0.1,485.1
S-3ae8d8,Cybersecurity,CA,Enterprise,A-396e5f,2,7,1393.0,False,False,43,10135,-0.1,1253.7
S-3b29ea,Cybersecurity,UK,Basic,A-c37cab,13,13,247.0,False,False,75,27941,-0.1,222.3
S-3b5458,FinTech,UK,Enterprise,A-98a59a,56,56,11144.0,False,False,54,11952,0.05,11701.2
S-3b7f8e,EdTech,AU,Enterprise,A-625d0b,9,9,1791.0,False,False,71,21394,-0.1,1611.9
S-3b98b1,DevTools,US,Enterprise,A-0a282f,1,29,5771.0,False,False,31,9311,0.1,6348.1
S-3b9ad8,Cybersecurity,US,Enterprise,A-6e08f3,8,28,5572.0,False,False,45,10813,0.0,5572.0
S-3bb28f,HealthTech,IN,Enterprise,A-37f969,30,30,5970.0,False,False,40,17428,0.0,5970.0
S-3bb329,FinTech,CA,Pro,A-1e1b80,50,50,2450.0,False,False,65,24808,-0.1,2205.0
S-3bb8a2,FinTech,IN,Enterprise,A-659280,13,19,3781.0,False,False,38,8838,0.05,3970.05
S-3bd427,FinTech,CA,Basic,A-2e3bad,61,61,1159.0,False,True,29,8277,0.05,1216.95
